gene,log2FC,p_perm,empirical_p
FAM214B,0.9303261814508805,0.08387201034259857,0.22872032426172553
SYNRG,-0.9162639038898203,0.08395281189398836,0.22929936305732485
GPSM3,-0.5436050068815313,0.08419521654815773,0.2295888824551245
EZH2,1.1848490874291608,0.08427601809954752,0.22987840185292416
DBF4,0.7264841564862157,0.08451842275371688,0.2301679212507238
UBXN7,0.5986170657709343,0.08468002585649645,0.23045744064852344
SDE2,-0.8015861849890408,0.08484162895927602,0.2307469600463231
METTL9,0.5162664490958689,0.08508403361344538,0.23103647944412276
RAP1B,0.8980442226446329,0.08516483516483517,0.2313259988419224
C15orf40,-0.7672310281570905,0.0855688429217841,0.23161551823972207
PITPNA-AS1,-0.7866479375278579,0.08564964447317389,0.2319050376375217
CD109,1.4223331570448354,0.08573044602456367,0.23219455703532135
FBXW11,0.9807311348881257,0.08581124757595346,0.23248407643312102
PTPN1,0.7251430501466581,0.08645765998707175,0.23277359583092067
CEP63,-0.661441497175389,0.08661926308985132,0.23306311522872034
AHNAK2,-0.6651669867624436,0.08670006464124111,0.23335263462651998
PLAT,-1.313407183056284,0.0867808661926309,0.23364215402431962
PTPRE,0.9044475496252771,0.08686166774402068,0.2339316734221193
DCTN6,-0.7163070929944156,0.08710407239819004,0.23422119281991893
TBC1D10B,1.065810537564167,0.08718487394957983,0.23451071221771858
MGP,1.1148865292615924,0.08742727860374919,0.23480023161551825
AEBP2,-0.4748922567975141,0.08750808015513897,0.2350897510133179
CKS1B,0.9143183052504895,0.08775048480930833,0.23537927041111756
NEMF,-0.8817737427761045,0.08783128636069812,0.2356687898089172
KRR1,-0.4774147271870652,0.08807369101486749,0.23595830920671684
PPHLN1,0.899629384227966,0.08823529411764706,0.2362478286045165
REST,-0.4740640736284532,0.08823529411764706,0.2362478286045165
HNRNPUL2,1.1148865292615924,0.08831609566903685,0.2368268674001158
NUDT3,-0.29903579470040775,0.08847769877181642,0.23711638679791547
TRAF3IP3,-0.7077243866426379,0.08888170652876536,0.2374059061957151
DNAJC17,-0.833111624076513,0.0892049127343245,0.23769542559351475
SPI1,-0.8484595884099502,0.08968972204266322,0.23798494499131442
CCNB1IP1,-0.5765823293278006,0.08985132514544279,0.23827446438911407
CD68,0.5261652714226454,0.09001292824822237,0.23856398378691374
PPP4C,0.56095092416106,0.09025533290239172,0.23885350318471338
LETMD1,-0.3658178876662457,0.0904169360051713,0.23914302258251302
RAE1,-0.6452452687573671,0.0904169360051713,0.23914302258251302
SMAD3,1.9588953336476518,0.0909825468648998,0.23972206137811233
EIF2B2,-0.7274691992817176,0.09146735617323852,0.24001158077591198
ORC4,-0.8522362791554352,0.0915481577246283,0.24030110017371165
DYNLL2,0.6322448285178879,0.0915481577246283,0.24030110017371165
SMAGP,-1.1101889782878318,0.09235617323852618,0.24088013896931093
TRMT10C,-0.5803635568916489,0.09251777634130576,0.2411696583671106
IFT52,-0.9689108416142016,0.09300258564964448,0.24145917776491024
GOLIM4,0.44988168615979673,0.09308338720103426,0.2417486971627099
PPIE,-0.8109524055864085,0.09316418875242405,0.24203821656050956
LIMS1,0.5183227422616707,0.09332579185520362,0.2423277359583092
SPTSSA,0.5408453149177793,0.09332579185520362,0.2423277359583092
SOS2,0.7589577631389012,0.09332579185520362,0.2423277359583092
MSL1,1.027350635845747,0.09389140271493213,0.24319629415170815
EPAS1,1.197476695756908,0.0940530058177117,0.24348581354950782
TWSG1,-0.49551071868048396,0.09429541047188106,0.24377533294730747
MEX3B,-0.6651669867624436,0.09437621202327084,0.2440648523451071
SLC22A18AS,-0.9185322927862222,0.0952650290885585,0.24435437174290678
RWDD4,0.49034232504180886,0.09534583063994828,0.24464389114070642
TCEB3,0.9070564021280347,0.09542663219133807,0.2449334105385061
U2AF2,0.6645031884486691,0.09550743374272785,0.24522292993630573
IFI6,1.8475066531518325,0.09566903684550743,0.24551244933410538
CBX5,-0.4682231950393924,0.09566903684550743,0.24551244933410538
RBBP4,0.6232923018632138,0.09607304460245637,0.2460914881297047
METTL12,1.003138171609138,0.09607304460245637,0.2460914881297047
TMPO,-0.9861232425824819,0.09639625080801552,0.246670526925304
GSK3B,0.5475428811766645,0.09688106011635424,0.24696004632310364
RP1-313I6.12,-0.697228195994742,0.09752747252747253,0.2472495657209033
SS18,0.5125380711560035,0.09785067873303167,0.24753908511870296
TMUB1,0.6590241596334879,0.0989010989010989,0.2478286045165026
IPO7,0.7008981160606683,0.09914350355526826,0.24811812391430227
CMB9-22P13.1,-0.9162639038898203,0.09962831286360699,0.2484076433121019
PPM1K,-0.8279080294689729,0.10019392372333549,0.24869716270990155
PDE8A,0.7327262215657202,0.10035552682611507,0.24898668210770122
ZNF394,-0.8331116240765155,0.10043632837750485,0.24927620150550087
CXCL16,0.4773343308108326,0.10059793148028442,0.2495657209033005
YPEL2,0.7951969065702303,0.100759534583064,0.24985524030110018
HIPK2,0.7060088831899419,0.10124434389140272,0.2501447596988998
ERRFI1,0.7327262215657202,0.1019715578539108,0.25043427909669946
CBFB,0.4294279455182001,0.10205235940530058,0.2507237984944991
COL6A1,1.0911105290367265,0.1025371687136393,0.2510133178922988
ATP11B,0.9303261814508805,0.1031027795733678,0.25130283729009845
BLOC1S1,0.9210632601219144,0.10358758888170654,0.2515923566878981
SFT2D2,0.7060088831899419,0.10374919198448611,0.25188187608569773
PEX2,-0.6879949162167057,0.1038299935358759,0.2521713954834974
CD274,1.0880885441846162,0.10391079508726568,0.25246091488129707
WDR33,-0.3669398592022108,0.10407239819004525,0.2527504342790967
OCIAD2,-0.522388520971833,0.10415319974143504,0.25303995367689636
ZMAT5,-0.8007628463786548,0.10423400129282483,0.253329473074696
FRA10AC1,-0.6879949162167057,0.10431480284421461,0.25361899247249564
MED8,-0.8846419247165973,0.10504201680672269,0.2539085118702953
ZNF580,-0.5436050068815313,0.10536522301228184,0.254198031268095
MTMR6,0.834906616372199,0.10544602456367162,0.2544875506658946
RARS2,-0.7274691992817176,0.10576923076923077,0.25477707006369427
TM2D3,-0.5991001194732352,0.10609243697478991,0.2550665894614939
TBC1D9B,-0.5241088312557324,0.10625404007756949,0.25535610885929355
FAR1,0.6662421611358037,0.10641564318034906,0.25564562825709325
DNAJC2,0.6355033167261179,0.10649644473173885,0.2559351476548929
RBM28,0.8574933014394404,0.10657724628312863,0.25622466705269253
PAQR5,0.7208106293506231,0.10681965093729799,0.2565141864504922
AC104655.3,1.0284762025428933,0.10714285714285714,0.2568037058482918
FBRS,0.9363879342380835,0.10762766645119587,0.25709322524609146
CYTH2,-0.5749691777908673,0.10762766645119587,0.25709322524609146
SEC22C,0.6276226538284204,0.10762766645119587,0.25709322524609146
OAZ2,-0.4493546810854806,0.10835488041370395,0.25796178343949044
CTBS,-0.6060015440193971,0.10843568196509373,0.2582513028372901
MALSU1,-0.8140568842778084,0.10867808661926309,0.25854082223508973
PRRC1,0.5448329577860532,0.10875888817065288,0.2588303416328894
ATP6V1C1,-0.7500558843489564,0.10883968972204267,0.25911986103068907
CATSPER1,0.8662707872815351,0.10883968972204267,0.25911986103068907
TYMS,1.5180340589108576,0.10892049127343245,0.25969889982628835
CRK,0.4502164181893449,0.10916289592760181,0.259988419224088
EIF1AY,-1.510298920264352,0.10948610213316096,0.26027793862188764
ZNRF1,-0.3930899950958883,0.10964770523594053,0.26056745801968734
PSMC4,0.5205253305381867,0.10972850678733032,0.260856977417487
CHD2,1.2138246898443925,0.10997091144149967,0.2611464968152866
FST,-1.5658349542649954,0.10997091144149967,0.2611464968152866
ACO2,0.834906616372199,0.11005171299288946,0.2617255356108859
EDEM1,0.8312931015441012,0.11005171299288946,0.2617255356108859
ESF1,0.9948149079025967,0.11013251454427925,0.26230457440648525
SDHB,-0.47077212687008857,0.11021331609566903,0.2625940938042849
ZNF131,-0.5436050068815313,0.11053652230122818,0.26288361320208453
TNIP2,0.7327262215657202,0.11053652230122818,0.26288361320208453
PIGP,-0.6338028158531076,0.11110213316095668,0.26346265199768387
SLC39A10,0.6787874144549177,0.1116677440206852,0.2637521713954835
SCRN2,-0.8691808787840353,0.11182934712346478,0.26404169079328316
RNF138,0.5677561020661741,0.11182934712346478,0.26404169079328316
TMX3,0.883405134063389,0.11182934712346478,0.26404169079328316
TMEM176A,2.430399784585526,0.11191014867485456,0.2649102489866821
CORO1C,0.663439450121483,0.11255656108597285,0.2651997683844818
CAPN3,-1.6860492719017361,0.11304137039431157,0.2654892877822814
COMTD1,0.7847208592039823,0.11352617970265029,0.26577880718008107
CHST11,0.6063356201066288,0.11393018745959922,0.2660683265778807
ICE2,0.5980561423420607,0.11425339366515837,0.26635784597568035
FBXO4,-0.5436050068815313,0.11433419521654815,0.26664736537348005
LONRF1,-0.5436050068815313,0.11441499676793794,0.2669368847712797
URI1,-0.4267237065859111,0.1146574014221073,0.26722640416907933
POLR2B,0.8647378398233059,0.1146574014221073,0.26722640416907933
FKBP5,1.6385983243392201,0.11473820297349709,0.2678054429646786
AIP,-0.5036662615113886,0.1152230122818358,0.26809496236247826
TMED4,-0.5113646698813199,0.1159502262443439,0.26838448176027796
ESYT2,0.7208106293506231,0.11691984486102133,0.2686740011580776
TOPORS,0.6200934201958952,0.11700064641241112,0.26896352055587724
PTOV1,0.8454372838643703,0.11724305106658048,0.2692530399536769
ANAPC15,0.6574926360916893,0.1182934712346477,0.26954255935147653
RIOK3,-0.5092535020907545,0.11853587588881706,0.2698320787492762
TRIM8,0.6294597020913518,0.11853587588881706,0.2698320787492762
PAXBP1,0.7327262215657202,0.11853587588881706,0.2698320787492762
RBBP5,-0.9861232425824819,0.11918228829993537,0.27070063694267515
THAP5,-0.6725027400637884,0.11974789915966387,0.2709901563404748
MRGPRX2,-0.5664148897896173,0.12023270846800259,0.27127967573827444
PCGF5,0.9500894362723104,0.12031351001939238,0.27156919513607414
CAB39,0.6467262052226194,0.12031351001939238,0.27156919513607414
GNL3,0.5137281681844215,0.12039431157078216,0.2721482339316734
STX16,-0.6944716725081593,0.12168713639301874,0.27243775332947306
TFIP11,-0.8484595884099502,0.12176793794440853,0.2727272727272727
ADK,-0.7179351874438433,0.12184873949579832,0.2730167921250724
ZBTB2,-0.8441141181339871,0.12209114414996768,0.27330631152287205
DIP2C,0.7274221897057954,0.12241435035552682,0.2735958309206717
PTS,0.47809006421778916,0.12249515190691661,0.27388535031847133
PRKRIP1,-0.814907028698924,0.12249515190691661,0.27388535031847133
SLC30A7,0.8173926526844248,0.12249515190691661,0.27388535031847133
CCDC109B,-0.5092535020907545,0.12306076276664513,0.2747539085118703
PSMC3,0.5938985168684049,0.12314156431803491,0.27504342790966996
STXBP3,0.3475815059795448,0.1237879767291532,0.2753329473074696
C22orf39,0.6103463583530436,0.12403038138332256,0.27562246670526924
COL6A2,0.8607852481978076,0.12435358758888171,0.2759119861030689
BET1L,-0.6651669867624436,0.12475759534583064,0.2762015055008686
MLF2,0.46945114594391696,0.12605042016806722,0.2764910248986682
NDUFAF4,0.6103463583530436,0.12693923723335487,0.27678054429646787
EHD1,0.7028328884215674,0.12710084033613445,0.2770700636942675
SPOCK3,1.1367770589183082,0.1273432449903038,0.27735958309206715
PPP2R2D,0.6112805950966398,0.12758564964447316,0.2776491024898668
IPO5,0.8607852481978076,0.12807045895281188,0.2779386218876665
DDX6,0.5067491930055211,0.12831286360698124,0.27822814128546614
TPSG1,-0.7173720746182388,0.1286360698125404,0.2785176606832658
DUSP3,0.9252993643760492,0.12871687136393017,0.2788071800810654
ADNP2,0.6787874144549177,0.12871687136393017,0.2788071800810654
EPB41L2,1.1367770589183082,0.12887847446670975,0.27938621887666476
SHC1,0.44218113389877145,0.12887847446670975,0.27938621887666476
RAB30,-0.697228195994742,0.12895927601809956,0.27996525767226405
FILIP1L,-0.5777532292933784,0.12944408532643828,0.2802547770700637
RNF13,-0.5102464099351004,0.12952488687782807,0.28054429646786333
SLC52A2,0.6510424239720127,0.12976729153199743,0.280833815865663
MFSD14B,0.584150540316843,0.129928894634777,0.28112333526346267
MEF2A,0.8034140689686624,0.129928894634777,0.28112333526346267
OARD1,-0.5999674495006435,0.13033290239172593,0.28170237405906196
CLIP1,0.8799945059007394,0.13081771170006465,0.2819918934568616
AK2,0.6358788229856253,0.13081771170006465,0.2819918934568616
TBC1D10A,0.5221970515142148,0.13097931480284422,0.28257093225246094
DHX30,0.5037007078968261,0.13146412411118294,0.2828604516502606
TRAPPC3,-0.5529731894157263,0.13243374272786038,0.2831499710480602
IDH1,-0.4486566028262688,0.13259534583063995,0.28343949044585987
KHDRBS3,-0.7749305529879845,0.1328377504848093,0.2837290098436595
SOCS3,0.4235303592128452,0.13299935358758888,0.28401852924145915
HSPA13,0.6535868603297772,0.13316095669036845,0.28430804863925885
ENO2,0.49034232504180886,0.13332255979314803,0.2845975680370585
KLHL15,-1.1774771080836328,0.1334033613445378,0.28488708743485813
TTF1,-0.8140568842778084,0.13356496444731739,0.2851766068326578
JKAMP,-0.777493067055809,0.13372656755009696,0.2854661262304574
TMEM43,0.6607534916246559,0.1341305753070459,0.2857556456282571
IL10RB,-0.833111624076513,0.13421137685843568,0.28604516502605676
CPEB2,0.8985007355954859,0.13477698771816418,0.2863346844238564
SLC11A2,0.6139362701049501,0.13493859082094375,0.28662420382165604
IVNS1ABP,0.6335226807191358,0.13542340012928247,0.2869137232194557
CENPW,0.946720619701552,0.13574660633484162,0.2872032426172554
SLC25A39,0.5584931807372054,0.1358274078862314,0.287492762015055
ITGAV,1.0154788620140207,0.13606981254040076,0.28778228141285467
ITPR2,0.8392520866481646,0.13606981254040076,0.28778228141285467
PPM1B,0.6103463583530436,0.13606981254040076,0.28778228141285467
PGRMC2,-0.5642152865568181,0.13615061409179055,0.2886508396062536
FCGRT,-0.6983276016801716,0.13623141564318034,0.2889403590040533
GCC2,-0.5436050068815288,0.13631221719457012,0.28922987840185294
ANKLE2,0.6045965164036632,0.1363930187459599,0.2895193977996526
CDK15,0.9029107238704822,0.13663542340012927,0.2898089171974522
R3HDM2,-0.4605492671539722,0.13679702650290887,0.29009843659525186
TMEM173,-0.6043590379606271,0.13679702650290887,0.29009843659525186
ZFYVE28,0.9486754913297749,0.13703943115707823,0.2906774753908512
PTPN18,-0.5436050068815313,0.13760504201680673,0.29096699478865085
HIBCH,-0.8780240459520888,0.13760504201680673,0.29096699478865085
AVPI1,-0.8622874422652382,0.13849385908209438,0.29154603358425013
APPBP2,0.9654086406063288,0.13849385908209438,0.29154603358425013
OXR1,0.3346065127204283,0.13849385908209438,0.29154603358425013
TBPL1,0.5986170657709343,0.13857466063348417,0.2924145917776491
NGLY1,-0.5996390417958559,0.13865546218487396,0.29270411117544876
MEF2D,0.7630563313525219,0.13881706528765353,0.2929936305732484
TNS1,0.5037007078968261,0.1390594699418229,0.29328314997104804
CUX1,-0.6338028158531076,0.13922107304460246,0.29357266936884774
GOSR1,-0.5916992950825736,0.1401098901098901,0.2938621887666474
UBR2,0.5475428811766645,0.1401098901098901,0.2938621887666474
SIRT2,0.5277796263552347,0.1401906916612799,0.29444122756224667
HPS1,0.7589577631389012,0.14027149321266968,0.2947307469600463
IL1RAP,1.1367770589183082,0.14067550096961862,0.29502026635784595
MTMR3,0.5938985168684049,0.1408371040723982,0.29530978575564565
LUZP1,1.0316095172880648,0.14107950872656755,0.2955993051534453
ABL2,0.8768869224894219,0.14107950872656755,0.2955993051534453
FBXL15,0.4972672745339968,0.14124111182934712,0.2961783439490446
ERLEC1,0.5408453149177793,0.1413219133807369,0.2964678633468442
RAB22A,0.5559306666693862,0.14156431803490627,0.2967573827446439
BAD,0.48286720447966136,0.14277634130575306,0.29704690214244356
HK1,0.765723051226199,0.14334195216548157,0.2973364215402432
TAF9,-0.5246841449843015,0.14342275371687135,0.29762594093804284
ZMPSTE24,0.7847208592039823,0.1437459599224305,0.2979154603358425
GPS2,-0.8123081628020171,0.14382676147382029,0.29820497973364213
CDCA4,0.9911717366714099,0.14406916612798965,0.2984944991314418
UAP1,-0.7077243866426379,0.14423076923076922,0.29878401852924147
GLCE,-0.4534071979099525,0.14471557853910796,0.2990735379270411
TMEM101,-0.6115090713833343,0.14471557853910796,0.2990735379270411
SSRP1,0.7847208592039823,0.14479638009049775,0.2996525767226404
CFAP97,0.38283838614838683,0.14495798319327732,0.2999420961204401
WHSC1,0.883405134063389,0.14520038784744668,0.30023161551823974
G6PD,0.612189665725894,0.14528118939883647,0.3005211349160394
BBS4,-0.882811093200727,0.14600840336134455,0.300810654313839
SMS,-0.47077212687008857,0.14600840336134455,0.300810654313839
DIDO1,0.6294597020913518,0.14617000646412412,0.3013896931094383
USP8,0.7547362676882181,0.14657401422107305,0.301679212507238
TTC39B,0.581353263549291,0.14673561732385262,0.30196873190503765
UFSP2,-0.7500558843489564,0.14738202973497092,0.3022582513028373
TEX264,-0.6205669886964136,0.14778603749191985,0.30254777070063693
GPATCH2L,0.7552394748927915,0.14835164835164835,0.3028372900984366
STAM,0.574336250489886,0.14843244990303814,0.30312680949623627
EMC8,0.7003205760045607,0.14851325145442792,0.3034163288940359
GCSH,-0.5436050068815288,0.1485940530058177,0.30370584829183556
WIPF2,-0.6162740745797639,0.14875565610859728,0.3039953676896352
NRBP1,0.4747735224333235,0.14899806076276664,0.30428488708743484
STAT1,1.7393289563899692,0.14940206851971558,0.3045744064852345
ITPRIP,0.6912245176931415,0.14972527472527472,0.3048639258830342
PPP2R5C,-0.5010131301570616,0.15021008403361344,0.3051534452808338
MTCH2,0.821391809897718,0.15029088558500323,0.30544296467863347
MRPL48,0.8003493943358325,0.150371687136393,0.3057324840764331
MAPKAP1,1.0702123565118122,0.15053329023917258,0.30602200347423275
MMADHC,-0.8036678461840324,0.1510989010989011,0.30631152287203245
TIMM44,0.946720619701552,0.15126050420168066,0.3066010422698321
C17orf89,0.7525776751692752,0.15142210730446024,0.30689056166763173
KLHL21,1.0956005386236123,0.15190691661279895,0.3071800810654314
SMARCC2,-0.7500558843489564,0.1523917259211377,0.307469600463231
SLC16A7,-0.5108150717638621,0.15328054298642535,0.3077591198610307
CLIP2,1.0413574938396266,0.15344214608920492,0.30804863925883036
PRKAR1B,0.5125380711560035,0.15433096315449257,0.30833815865663
HSD17B12,0.9740475588801984,0.15489657401422108,0.30862767805442964
TRNAU1AP,-0.6651669867624436,0.15497737556561086,0.3089171974522293
PYCR2,0.8292042570080183,0.15505817711700065,0.30920671685002893
CCDC174,0.5908803253054892,0.15521978021978022,0.3094962362478286
DHX29,0.49034232504180886,0.1553813833225598,0.30978575564562827
PACSIN2,0.5205253305381867,0.15562378797672916,0.3100752750434279
SLC38A11,0.6449727014626747,0.15586619263089851,0.31036479444122755
MRPS15,0.6186664220173475,0.1560277957336781,0.3106543138390272
CUL5,0.5538608025540855,0.15675500969618616,0.3109438332368269
KCMF1,0.5921130029760308,0.1570782159017453,0.31123335263462654
TOP2A,2.201353378038207,0.15723981900452488,0.3115228720324262
GDE1,0.8003493943358325,0.15748222365869424,0.3118123914302258
DCUN1D5,0.5277796263552347,0.1578054298642534,0.31210191082802546
PSMB9,1.233200851816468,0.1583710407239819,0.3123914302258251
MFF,0.3608173331362388,0.1589366515837104,0.3126809496236248
CBR1,-0.8828110932007296,0.15901745313510018,0.31297046902142445
RALGDS,0.4723365369874926,0.15942146089204912,0.3132599884192241
EVA1B,-0.6546363192702749,0.15982546864899805,0.31354950781702373
MRPS12,0.47809006421778916,0.1601486748545572,0.3138390272148234
RPP30,-0.6907587006651824,0.1601486748545572,0.3138390272148234
FGD5-AS1,-0.5754890679013155,0.1603102779573368,0.3144180660104227
KLHL42,0.5892892636158145,0.16136069812540402,0.31470758540822236
C21orf59,-0.4944872403168393,0.1615223012281836,0.314997104806022
MED31,-0.6847327440164083,0.16216871363930188,0.31528662420382164
KMT2C,0.7898187268436613,0.16241111829347124,0.3155761436016213
PRPF38A,-0.5067290046464984,0.16249191984486103,0.315865662999421
ZNF330,-0.609193348509106,0.16249191984486103,0.315865662999421
RABGGTB,-0.4248352166192377,0.16273432449903039,0.31644470179502027
RP1-43E13.2,-0.8674426917775241,0.1644311570782159,0.3167342211928199
FUOM,1.1676739436210266,0.1649967679379444,0.31702374059061955
FLVCR1,-0.8907036775038003,0.1650775694893342,0.31731325998841925
GNPTG,-0.6457854016880101,0.16515837104072398,0.3176027793862189
RNF10,0.6131990728273404,0.1655623787976729,0.31789229878401853
PPP1R35,-0.4881098942898275,0.1656431803490627,0.3181818181818182
FUBP3,-0.8862066700336416,0.16580478345184227,0.3184713375796178
RP11-295G20.2,1.1387542566342062,0.16580478345184227,0.3184713375796178
PLCL1,-0.4748922567975141,0.16637039431157077,0.31905037637521716
PRPF4,-0.5147501442093431,0.16637039431157077,0.31905037637521716
PPP1R11,-0.43149464055999176,0.16653199741435035,0.31962941517081644
ADIPOR1,0.2735309359686606,0.16661279896574013,0.3199189345686161
NKIRAS2,-0.7646840962739453,0.16669360051712992,0.32020845396641573
CDC42SE1,0.6699904662177588,0.1668552036199095,0.3204979733642154
RPPH1,-0.7889374109818642,0.16693600517129928,0.32078749276201507
RIN3,0.5589099037444057,0.16709760827407885,0.3210770121598147
U2SURP,-0.39658532095073584,0.16725921137685842,0.32136653155761435
FOXN2,-0.7186917134396203,0.1673400129282482,0.321656050955414
TAF12,-0.6297616506312441,0.16766321913380736,0.32194557035321364
MGMT,-0.7793007041248162,0.1682288299935359,0.32223508975101334
DDX26B,-0.661441497175389,0.16863283775048482,0.322524609148813
RNF125,-0.6725027400637884,0.1687136393018746,0.3228141285466126
TESK2,1.0284762025428933,0.1687136393018746,0.3228141285466126
QDPR,-0.5147501442093431,0.1687944408532644,0.3233931673422119
AP2A2,0.5559306666693862,0.1687944408532644,0.3233931673422119
ATF6,0.7327262215657202,0.16968325791855204,0.32397220613781125
TMEM218,-0.4951064891903412,0.16984486102133162,0.3242617255356109
KDM2A,-0.37948562712042466,0.1700064641241112,0.32455124493341053
TARDBP,0.8628193620926051,0.17016806722689076,0.3248407643312102
DCAF11,-0.9180005216630257,0.17016806722689076,0.3248407643312102
UGCG,-0.5342972646553016,0.17024886877828055,0.3254198031268095
MSH6,-0.42074825909599717,0.17081447963800905,0.32570932252460916
TGFB1I1,-0.4055027302527423,0.17097608274078863,0.3259988419224088
PUM3,0.612189665725894,0.1710568842921784,0.32628836132020844
ULK3,-0.6070303870231657,0.1711376858435682,0.3265778807180081
PHAX,0.5538608025540855,0.17138009049773756,0.3268674001158078
ATF7IP,0.5559306666693862,0.17154169360051713,0.3271569195136074
KIAA2026,-0.760416395954677,0.17162249515190692,0.32744643891140707
NAB2,-0.38808742926024103,0.1717840982546865,0.3277359583092067
APLP2,0.5988392581386736,0.17210730446024564,0.32802547770700635
ECI1,-0.5818243291120199,0.17218810601163542,0.328314997104806
RB1CC1,0.39353496927989545,0.17251131221719457,0.3286045165026057
TCEA2,-0.4634346581975453,0.1728345184227537,0.32889403590040533
CRTC3,0.4329360202944799,0.1729961215255333,0.329183555298205
MED13L,-0.4432031099236905,0.1729961215255333,0.329183555298205
TBC1D20,1.3308641110346109,0.1729961215255333,0.329183555298205
TBK1,0.6041486135621632,0.17307692307692307,0.33005211349160396
C16orf87,0.7215370619142564,0.17323852617970265,0.3303416328894036
CRTC2,0.7847208592039823,0.17331932773109243,0.33063115228720324
SDHAF2,-0.8793957551506376,0.173480930833872,0.3309206716850029
UBAP1,0.7003205760045607,0.17364253393665158,0.33121019108280253
RFXANK,-0.7429138151049367,0.17380413703943115,0.3314997104806022
RC3H1,0.6550388116823092,0.17396574014221072,0.33178922987840187
RNF38,0.3838824933341028,0.1741273432449903,0.3320787492762015
NFKB2,0.5628459347491135,0.17420814479638008,0.33236826867400115
TMEM159,-0.5436050068815313,0.17461215255332901,0.3326577880718008
ARFGEF1,0.3494797892019585,0.17550096961861666,0.33294730746960044
CTB-50L17.10,-0.7300181311124112,0.1760665804783452,0.33323682686740014
NUP98,0.7432761409066314,0.1760665804783452,0.33323682686740014
TOX,-0.6579376823605245,0.17630898513251456,0.3338158656629994
JMJD1C,0.7306885163669464,0.17647058823529413,0.33410538506079906
CHAMP1,-0.6879949162167032,0.17679379444085327,0.3343949044585987
SPSB3,-0.3387000122739224,0.17703619909502263,0.3346844238563984
FAM192A,0.8173926526844248,0.1771978021978022,0.33497394325419805
PIGX,0.7060088831899419,0.17735940530058178,0.3352634626519977
RGCC,1.2996694894310181,0.17744020685197157,0.33555298204979733
C5orf15,0.5254366375481228,0.1777634130575307,0.335842501447597
COL1A1,1.1284431106033375,0.1784906270200388,0.3361320208453966
SLC4A1AP,-0.7300181311124112,0.17865223012281836,0.3364215402431963
CS,0.8852382919223454,0.17889463477698772,0.33671105964099596
PCNA,0.8100319477331683,0.17937944408532644,0.3370005790387956
GLUD1,0.33775049661984907,0.179541047188106,0.33729009843659524
SLC4A7,0.3812935378777503,0.17978345184227537,0.3375796178343949
GINM1,0.5404592579069437,0.1807530704589528,0.3378691372321946
ZNF322,-0.9286299370939336,0.1808338720103426,0.3381586566299942
RALBP1,0.3543230838586022,0.18115707821590174,0.33844817602779387
ZNF667-AS1,-0.4386354472799882,0.18123787976729153,0.3387376954255935
ADAM12,1.3764266884150556,0.18172268907563024,0.33902721482339315
MED21,-0.47145522112569554,0.18172268907563024,0.33902721482339315
HPCAL1,0.6500761178133891,0.1819650937297996,0.3396062536189925
ATG101,0.4242828079647169,0.18220749838396896,0.33989577301679214
STARD7,0.5862752756653806,0.18228829993535875,0.3401852924145918
PSMA6,0.49034232504180886,0.18236910148674854,0.3404748118123914
STRN3,0.6347322343769833,0.18269230769230768,0.34076433121019106
CERS4,-0.7179351874438433,0.18350032320620555,0.34105385060799076
CMTM3,0.4167112916459875,0.18366192630898515,0.3413433700057904
MRPL43,-0.2868883248042138,0.18382352941176472,0.34163288940359005
PHF3,0.3216846842602158,0.18406593406593408,0.3419224088013897
NFKBID,1.0309783480596266,0.1851163542340013,0.34221192819918933
GRSF1,-0.520335227558683,0.18543956043956045,0.342501447596989
NDUFAF2,0.3780666324335117,0.18552036199095023,0.34279096699478867
TMEM259,0.3460345456759652,0.1856819650937298,0.3430804863925883
SMARCE1,-0.6129787099221928,0.1863283775048481,0.34337000579038796
FDFT1,0.4510417586242642,0.1863283775048481,0.34337000579038796
GYPC,0.6929315967751869,0.18673238526179703,0.34394904458598724
U2AF1L4,-0.6579376823605245,0.18681318681318682,0.34423856398378694
RP9,0.7630563313525219,0.1868939883645766,0.3445280833815866
PPP6R1,0.70283288842157,0.1869747899159664,0.3448176027793862
LAMTOR3,-0.519151963156991,0.18705559146735617,0.34510712217718587
MRFAP1L1,-0.492530822287259,0.18737879767291532,0.3453966415749855
BCL3,0.7437846693013535,0.1874595992243051,0.34568616097278515
ELK4,0.7744707625102266,0.18883322559793148,0.34597568037058485
NPRL2,-0.6779060985931207,0.18899482870071105,0.3462651997683845
TWF2,0.7274221897057954,0.18899482870071105,0.3462651997683845
AP1S1,0.656927980491178,0.18907563025210083,0.3468442385639838
CLPTM1L,0.5967162815158833,0.18915643180349062,0.3471337579617834
PPP4R3A,0.5467414952147239,0.1898028442146089,0.3474232773595831
ZNF677,-0.3866356605431319,0.1904492566257272,0.34771279675738276
KIAA0040,-0.6220316538383479,0.19061085972850678,0.3480023161551824
MRPS33,-0.5916992950825736,0.19117647058823528,0.34829183555298204
RBM4,-0.5436050068815313,0.19125727213962507,0.3485813549507817
PDIA4,0.9930619367988445,0.19206528765352296,0.34887087434858133
LAIR1,-0.7469331665910572,0.19230769230769232,0.349160393746381
XPA,-0.8522362791554352,0.19230769230769232,0.349160393746381
FMR1,0.5254366375481228,0.19279250161603104,0.3497394325419803
CLK4,-0.3586872909637466,0.1929541047188106,0.35002895193977995
STXBP2,-0.5838221069579319,0.1929541047188106,0.35002895193977995
